TestID,SortedArray,TimeComplexity(ns),SpaceComplexity(bytes),ArraySize,ArrayType,SortingMethod,TestPassed,Exception,ExecutionTime
TC_13,"['wdipf', 'rcdkp', 'ixkha', 'leurq', 'qjkpz', 'bpcey', 'ielwv', 'vwfrk', 'ciuxs', 'nxtqx', 'ncgov', 'revtm', 'cgjyy', 'woxqk', 'guwfq', 'qhabm', 'yomex', 'jrawd', 'qbaip', 'uvyku', 'zjrks', 'nonoj', 'mqpyy', 'bekyr', 'pufiq', 'wcint', 'apkce', 'wgwux', 'jmifv', 'pdmey', 'oswey', 'mjsww', 'fbahq', 'ntesm', 'ucksc', 'trkfv', 'wumdf', 'dlotq', 'tqnyv', 'kverk', 'fzxsu', 'ntfeb']",234100,26672,42,String,sortBubbleSort,true,None,2025-02-11 16:41:53
TC_13,"['wdipf', 'rcdkp', 'ixkha', 'leurq', 'qjkpz', 'bpcey', 'ielwv', 'vwfrk', 'ciuxs', 'nxtqx', 'ncgov', 'revtm', 'cgjyy', 'woxqk', 'guwfq', 'qhabm', 'yomex', 'jrawd', 'qbaip', 'uvyku', 'zjrks', 'nonoj', 'mqpyy', 'bekyr', 'pufiq', 'wcint', 'apkce', 'wgwux', 'jmifv', 'pdmey', 'oswey', 'mjsww', 'fbahq', 'ntesm', 'ucksc', 'trkfv', 'wumdf', 'dlotq', 'tqnyv', 'kverk', 'fzxsu', 'ntfeb']",116100,26672,42,String,sortQuickSort,true,None,2025-02-11 16:41:53
TC_13,"['wdipf', 'rcdkp', 'ixkha', 'leurq', 'qjkpz', 'bpcey', 'ielwv', 'vwfrk', 'ciuxs', 'nxtqx', 'ncgov', 'revtm', 'cgjyy', 'woxqk', 'guwfq', 'qhabm', 'yomex', 'jrawd', 'qbaip', 'uvyku', 'zjrks', 'nonoj', 'mqpyy', 'bekyr', 'pufiq', 'wcint', 'apkce', 'wgwux', 'jmifv', 'pdmey', 'oswey', 'mjsww', 'fbahq', 'ntesm', 'ucksc', 'trkfv', 'wumdf', 'dlotq', 'tqnyv', 'kverk', 'fzxsu', 'ntfeb']",104000,26672,42,String,sortSelectionSort,true,None,2025-02-11 16:41:53
TC_13,"['wdipf', 'rcdkp', 'ixkha', 'leurq', 'qjkpz', 'bpcey', 'ielwv', 'vwfrk', 'ciuxs', 'nxtqx', 'ncgov', 'revtm', 'cgjyy', 'woxqk', 'guwfq', 'qhabm', 'yomex', 'jrawd', 'qbaip', 'uvyku', 'zjrks', 'nonoj', 'mqpyy', 'bekyr', 'pufiq', 'wcint', 'apkce', 'wgwux', 'jmifv', 'pdmey', 'oswey', 'mjsww', 'fbahq', 'ntesm', 'ucksc', 'trkfv', 'wumdf', 'dlotq', 'tqnyv', 'kverk', 'fzxsu', 'ntfeb']",121600,26672,42,String,sortInsertionSort,true,None,2025-02-11 16:41:53
TC_13,"['wdipf', 'rcdkp', 'ixkha', 'leurq', 'qjkpz', 'bpcey', 'ielwv', 'vwfrk', 'ciuxs', 'nxtqx', 'ncgov', 'revtm', 'cgjyy', 'woxqk', 'guwfq', 'qhabm', 'yomex', 'jrawd', 'qbaip', 'uvyku', 'zjrks', 'nonoj', 'mqpyy', 'bekyr', 'pufiq', 'wcint', 'apkce', 'wgwux', 'jmifv', 'pdmey', 'oswey', 'mjsww', 'fbahq', 'ntesm', 'ucksc', 'trkfv', 'wumdf', 'dlotq', 'tqnyv', 'kverk', 'fzxsu', 'ntfeb']",158600,26672,42,String,sortHeapSort,true,None,2025-02-11 16:41:53
TC_13,"['wdipf', 'rcdkp', 'ixkha', 'leurq', 'qjkpz', 'bpcey', 'ielwv', 'vwfrk', 'ciuxs', 'nxtqx', 'ncgov', 'revtm', 'cgjyy', 'woxqk', 'guwfq', 'qhabm', 'yomex', 'jrawd', 'qbaip', 'uvyku', 'zjrks', 'nonoj', 'mqpyy', 'bekyr', 'pufiq', 'wcint', 'apkce', 'wgwux', 'jmifv', 'pdmey', 'oswey', 'mjsww', 'fbahq', 'ntesm', 'ucksc', 'trkfv', 'wumdf', 'dlotq', 'tqnyv', 'kverk', 'fzxsu', 'ntfeb']",159200,26672,42,String,sortMergeSort,true,None,2025-02-11 16:41:53
TC_14,"['igkeb', 'ckgpf', 'gebww', 'ejzgr', 'ztzed', 'tfxyl', 'ltioj', 'lxime', 'wylop', 'bixsf', 'tpyjl', 'cadwr', 'polfs', 'pqgxx', 'iatap', 'weggf', 'tjwnm', 'ohqkg', 'dpczk', 'ehcqv', 'jnngc', 'mzeqi', 'mvxaf', 'uiwnl', 'fxgrf', 'mzejn', 'qvyqw', 'bdqke', 'qqtzo', 'wbxnz', 'umycb', 'clsxd', 'znyfx', 'brilv', 'oopsp', 'bbfpa', 'vzlwn', 'xgtay', 'pdtvv', 'pwwnc', 'tygtr', 'mguld', 'lsgxt', 'popeo', 'bkkcx', 'vvmen', 'ksydf', 'pwkyb', 'armfr', 'ruzst', 'mfkps']",275400,26712,51,String,sortBubbleSort,true,None,2025-02-11 16:41:53
TC_14,"['igkeb', 'ckgpf', 'gebww', 'ejzgr', 'ztzed', 'tfxyl', 'ltioj', 'lxime', 'wylop', 'bixsf', 'tpyjl', 'cadwr', 'polfs', 'pqgxx', 'iatap', 'weggf', 'tjwnm', 'ohqkg', 'dpczk', 'ehcqv', 'jnngc', 'mzeqi', 'mvxaf', 'uiwnl', 'fxgrf', 'mzejn', 'qvyqw', 'bdqke', 'qqtzo', 'wbxnz', 'umycb', 'clsxd', 'znyfx', 'brilv', 'oopsp', 'bbfpa', 'vzlwn', 'xgtay', 'pdtvv', 'pwwnc', 'tygtr', 'mguld', 'lsgxt', 'popeo', 'bkkcx', 'vvmen', 'ksydf', 'pwkyb', 'armfr', 'ruzst', 'mfkps']",97800,26712,51,String,sortQuickSort,true,None,2025-02-11 16:41:53
TC_14,"['igkeb', 'ckgpf', 'gebww', 'ejzgr', 'ztzed', 'tfxyl', 'ltioj', 'lxime', 'wylop', 'bixsf', 'tpyjl', 'cadwr', 'polfs', 'pqgxx', 'iatap', 'weggf', 'tjwnm', 'ohqkg', 'dpczk', 'ehcqv', 'jnngc', 'mzeqi', 'mvxaf', 'uiwnl', 'fxgrf', 'mzejn', 'qvyqw', 'bdqke', 'qqtzo', 'wbxnz', 'umycb', 'clsxd', 'znyfx', 'brilv', 'oopsp', 'bbfpa', 'vzlwn', 'xgtay', 'pdtvv', 'pwwnc', 'tygtr', 'mguld', 'lsgxt', 'popeo', 'bkkcx', 'vvmen', 'ksydf', 'pwkyb', 'armfr', 'ruzst', 'mfkps']",212400,26712,51,String,sortSelectionSort,true,None,2025-02-11 16:41:53
TC_14,"['igkeb', 'ckgpf', 'gebww', 'ejzgr', 'ztzed', 'tfxyl', 'ltioj', 'lxime', 'wylop', 'bixsf', 'tpyjl', 'cadwr', 'polfs', 'pqgxx', 'iatap', 'weggf', 'tjwnm', 'ohqkg', 'dpczk', 'ehcqv', 'jnngc', 'mzeqi', 'mvxaf', 'uiwnl', 'fxgrf', 'mzejn', 'qvyqw', 'bdqke', 'qqtzo', 'wbxnz', 'umycb', 'clsxd', 'znyfx', 'brilv', 'oopsp', 'bbfpa', 'vzlwn', 'xgtay', 'pdtvv', 'pwwnc', 'tygtr', 'mguld', 'lsgxt', 'popeo', 'bkkcx', 'vvmen', 'ksydf', 'pwkyb', 'armfr', 'ruzst', 'mfkps']",97500,26712,51,String,sortInsertionSort,true,None,2025-02-11 16:41:53
TC_14,"['igkeb', 'ckgpf', 'gebww', 'ejzgr', 'ztzed', 'tfxyl', 'ltioj', 'lxime', 'wylop', 'bixsf', 'tpyjl', 'cadwr', 'polfs', 'pqgxx', 'iatap', 'weggf', 'tjwnm', 'ohqkg', 'dpczk', 'ehcqv', 'jnngc', 'mzeqi', 'mvxaf', 'uiwnl', 'fxgrf', 'mzejn', 'qvyqw', 'bdqke', 'qqtzo', 'wbxnz', 'umycb', 'clsxd', 'znyfx', 'brilv', 'oopsp', 'bbfpa', 'vzlwn', 'xgtay', 'pdtvv', 'pwwnc', 'tygtr', 'mguld', 'lsgxt', 'popeo', 'bkkcx', 'vvmen', 'ksydf', 'pwkyb', 'armfr', 'ruzst', 'mfkps']",105400,26712,51,String,sortHeapSort,true,None,2025-02-11 16:41:54
TC_14,"['igkeb', 'ckgpf', 'gebww', 'ejzgr', 'ztzed', 'tfxyl', 'ltioj', 'lxime', 'wylop', 'bixsf', 'tpyjl', 'cadwr', 'polfs', 'pqgxx', 'iatap', 'weggf', 'tjwnm', 'ohqkg', 'dpczk', 'ehcqv', 'jnngc', 'mzeqi', 'mvxaf', 'uiwnl', 'fxgrf', 'mzejn', 'qvyqw', 'bdqke', 'qqtzo', 'wbxnz', 'umycb', 'clsxd', 'znyfx', 'brilv', 'oopsp', 'bbfpa', 'vzlwn', 'xgtay', 'pdtvv', 'pwwnc', 'tygtr', 'mguld', 'lsgxt', 'popeo', 'bkkcx', 'vvmen', 'ksydf', 'pwkyb', 'armfr', 'ruzst', 'mfkps']",106300,26712,51,String,sortMergeSort,true,None,2025-02-11 16:41:54
TC_15,"['afhby', 'cshyu', 'gsegz', 'omdob', 'iagpp', 'qsqqo', 'lrtno', 'jyxph', 'rbldh', 'sosac', 'zyyjs', 'jtjfg', 'orrso', 'qtmeq', 'nsdnr', 'dbgtu', 'dbofs', 'ozwjf', 'qltos', 'phtkv', 'ilflb', 'uoxxt', 'rpsds', 'dzxwj', 'gwarp', 'ckwea', 'idwpi', 'gmpnx', 'bosxn', 'bfrkc', 'ztyie', 'cjjmx', 'fvpyj', 'vdjzr', 'aqhpx', 'nwcls', 'sycbf', 'oqlwv', 'kmxxv', 'moscp', 'zzfzu', 'wbsve', 'xvcqm', 'zyksb']",159900,79872,44,String,sortBubbleSort,true,None,2025-02-11 16:41:54
TC_15,"['afhby', 'cshyu', 'gsegz', 'omdob', 'iagpp', 'qsqqo', 'lrtno', 'jyxph', 'rbldh', 'sosac', 'zyyjs', 'jtjfg', 'orrso', 'qtmeq', 'nsdnr', 'dbgtu', 'dbofs', 'ozwjf', 'qltos', 'phtkv', 'ilflb', 'uoxxt', 'rpsds', 'dzxwj', 'gwarp', 'ckwea', 'idwpi', 'gmpnx', 'bosxn', 'bfrkc', 'ztyie', 'cjjmx', 'fvpyj', 'vdjzr', 'aqhpx', 'nwcls', 'sycbf', 'oqlwv', 'kmxxv', 'moscp', 'zzfzu', 'wbsve', 'xvcqm', 'zyksb']",215200,26680,44,String,sortQuickSort,true,None,2025-02-11 16:41:54
TC_15,"['afhby', 'cshyu', 'gsegz', 'omdob', 'iagpp', 'qsqqo', 'lrtno', 'jyxph', 'rbldh', 'sosac', 'zyyjs', 'jtjfg', 'orrso', 'qtmeq', 'nsdnr', 'dbgtu', 'dbofs', 'ozwjf', 'qltos', 'phtkv', 'ilflb', 'uoxxt', 'rpsds', 'dzxwj', 'gwarp', 'ckwea', 'idwpi', 'gmpnx', 'bosxn', 'bfrkc', 'ztyie', 'cjjmx', 'fvpyj', 'vdjzr', 'aqhpx', 'nwcls', 'sycbf', 'oqlwv', 'kmxxv', 'moscp', 'zzfzu', 'wbsve', 'xvcqm', 'zyksb']",148900,26680,44,String,sortSelectionSort,true,None,2025-02-11 16:41:54
TC_15,"['afhby', 'cshyu', 'gsegz', 'omdob', 'iagpp', 'qsqqo', 'lrtno', 'jyxph', 'rbldh', 'sosac', 'zyyjs', 'jtjfg', 'orrso', 'qtmeq', 'nsdnr', 'dbgtu', 'dbofs', 'ozwjf', 'qltos', 'phtkv', 'ilflb', 'uoxxt', 'rpsds', 'dzxwj', 'gwarp', 'ckwea', 'idwpi', 'gmpnx', 'bosxn', 'bfrkc', 'ztyie', 'cjjmx', 'fvpyj', 'vdjzr', 'aqhpx', 'nwcls', 'sycbf', 'oqlwv', 'kmxxv', 'moscp', 'zzfzu', 'wbsve', 'xvcqm', 'zyksb']",150200,26680,44,String,sortInsertionSort,true,None,2025-02-11 16:41:54
TC_15,"['afhby', 'cshyu', 'gsegz', 'omdob', 'iagpp', 'qsqqo', 'lrtno', 'jyxph', 'rbldh', 'sosac', 'zyyjs', 'jtjfg', 'orrso', 'qtmeq', 'nsdnr', 'dbgtu', 'dbofs', 'ozwjf', 'qltos', 'phtkv', 'ilflb', 'uoxxt', 'rpsds', 'dzxwj', 'gwarp', 'ckwea', 'idwpi', 'gmpnx', 'bosxn', 'bfrkc', 'ztyie', 'cjjmx', 'fvpyj', 'vdjzr', 'aqhpx', 'nwcls', 'sycbf', 'oqlwv', 'kmxxv', 'moscp', 'zzfzu', 'wbsve', 'xvcqm', 'zyksb']",116100,26680,44,String,sortHeapSort,true,None,2025-02-11 16:41:54
TC_15,"['afhby', 'cshyu', 'gsegz', 'omdob', 'iagpp', 'qsqqo', 'lrtno', 'jyxph', 'rbldh', 'sosac', 'zyyjs', 'jtjfg', 'orrso', 'qtmeq', 'nsdnr', 'dbgtu', 'dbofs', 'ozwjf', 'qltos', 'phtkv', 'ilflb', 'uoxxt', 'rpsds', 'dzxwj', 'gwarp', 'ckwea', 'idwpi', 'gmpnx', 'bosxn', 'bfrkc', 'ztyie', 'cjjmx', 'fvpyj', 'vdjzr', 'aqhpx', 'nwcls', 'sycbf', 'oqlwv', 'kmxxv', 'moscp', 'zzfzu', 'wbsve', 'xvcqm', 'zyksb']",110000,26680,44,String,sortMergeSort,true,None,2025-02-11 16:41:54
TC_16,"[563, 161, 291, 803, 666, 11, 833, 26, 321, 137, 246, 7, 957, 57, 850, 438, 842, 110, 17, 178, 233, 976, 312, 339, 81, 981, 483, 672, 613, 639, 98, 382, 870, 479, 80, 633, 973, 438, 452, 378, 557, 177, 182, 696, 830, 291, 532, 611, 160, 936]",136100,26704,50,Numeric,sortBubbleSort,true,None,2025-02-11 16:41:54
TC_16,"[563, 161, 291, 803, 666, 11, 833, 26, 321, 137, 246, 7, 957, 57, 850, 438, 842, 110, 17, 178, 233, 976, 312, 339, 81, 981, 483, 672, 613, 639, 98, 382, 870, 479, 80, 633, 973, 438, 452, 378, 557, 177, 182, 696, 830, 291, 532, 611, 160, 936]",106600,26704,50,Numeric,sortQuickSort,true,None,2025-02-11 16:41:54
TC_16,"[563, 161, 291, 803, 666, 11, 833, 26, 321, 137, 246, 7, 957, 57, 850, 438, 842, 110, 17, 178, 233, 976, 312, 339, 81, 981, 483, 672, 613, 639, 98, 382, 870, 479, 80, 633, 973, 438, 452, 378, 557, 177, 182, 696, 830, 291, 532, 611, 160, 936]",121400,26704,50,Numeric,sortSelectionSort,true,None,2025-02-11 16:41:54
TC_16,"[563, 161, 291, 803, 666, 11, 833, 26, 321, 137, 246, 7, 957, 57, 850, 438, 842, 110, 17, 178, 233, 976, 312, 339, 81, 981, 483, 672, 613, 639, 98, 382, 870, 479, 80, 633, 973, 438, 452, 378, 557, 177, 182, 696, 830, 291, 532, 611, 160, 936]",89000,26704,50,Numeric,sortInsertionSort,true,None,2025-02-11 16:41:54
TC_16,"[563, 161, 291, 803, 666, 11, 833, 26, 321, 137, 246, 7, 957, 57, 850, 438, 842, 110, 17, 178, 233, 976, 312, 339, 81, 981, 483, 672, 613, 639, 98, 382, 870, 479, 80, 633, 973, 438, 452, 378, 557, 177, 182, 696, 830, 291, 532, 611, 160, 936]",93400,26704,50,Numeric,sortHeapSort,true,None,2025-02-11 16:41:54
TC_16,"[563, 161, 291, 803, 666, 11, 833, 26, 321, 137, 246, 7, 957, 57, 850, 438, 842, 110, 17, 178, 233, 976, 312, 339, 81, 981, 483, 672, 613, 639, 98, 382, 870, 479, 80, 633, 973, 438, 452, 378, 557, 177, 182, 696, 830, 291, 532, 611, 160, 936]",114800,26704,50,Numeric,sortMergeSort,true,None,2025-02-11 16:41:54
TC_17,"[635, 227, 231, 351, 241, 93, 141, 436, 10, 630, 979, 225, 645, 606, 526, 512, 663, 390, 762, 548, 574, 412, 326, 940, 978, 741, 161, 264, 899, 135, 268, 914, 324, 100, 512, 684, 186, 896, 885, 654, 117, 885, 139, 340, 81, 8, 223, 482, 712]",188600,26704,49,Numeric,sortBubbleSort,true,None,2025-02-11 16:41:54
TC_17,"[635, 227, 231, 351, 241, 93, 141, 436, 10, 630, 979, 225, 645, 606, 526, 512, 663, 390, 762, 548, 574, 412, 326, 940, 978, 741, 161, 264, 899, 135, 268, 914, 324, 100, 512, 684, 186, 896, 885, 654, 117, 885, 139, 340, 81, 8, 223, 482, 712]",88800,26704,49,Numeric,sortQuickSort,true,None,2025-02-11 16:41:54
TC_17,"[635, 227, 231, 351, 241, 93, 141, 436, 10, 630, 979, 225, 645, 606, 526, 512, 663, 390, 762, 548, 574, 412, 326, 940, 978, 741, 161, 264, 899, 135, 268, 914, 324, 100, 512, 684, 186, 896, 885, 654, 117, 885, 139, 340, 81, 8, 223, 482, 712]",131700,26704,49,Numeric,sortSelectionSort,true,None,2025-02-11 16:41:54
TC_17,"[635, 227, 231, 351, 241, 93, 141, 436, 10, 630, 979, 225, 645, 606, 526, 512, 663, 390, 762, 548, 574, 412, 326, 940, 978, 741, 161, 264, 899, 135, 268, 914, 324, 100, 512, 684, 186, 896, 885, 654, 117, 885, 139, 340, 81, 8, 223, 482, 712]",110800,26704,49,Numeric,sortInsertionSort,true,None,2025-02-11 16:41:54
TC_17,"[635, 227, 231, 351, 241, 93, 141, 436, 10, 630, 979, 225, 645, 606, 526, 512, 663, 390, 762, 548, 574, 412, 326, 940, 978, 741, 161, 264, 899, 135, 268, 914, 324, 100, 512, 684, 186, 896, 885, 654, 117, 885, 139, 340, 81, 8, 223, 482, 712]",143600,26704,49,Numeric,sortHeapSort,true,None,2025-02-11 16:41:54
TC_17,"[635, 227, 231, 351, 241, 93, 141, 436, 10, 630, 979, 225, 645, 606, 526, 512, 663, 390, 762, 548, 574, 412, 326, 940, 978, 741, 161, 264, 899, 135, 268, 914, 324, 100, 512, 684, 186, 896, 885, 654, 117, 885, 139, 340, 81, 8, 223, 482, 712]",102300,26704,49,Numeric,sortMergeSort,true,None,2025-02-11 16:41:54
TC_18,"['unjuu', 'jdmar', 'cwgjx', 'mcwaa', 'ditmb', 'tixjp', 'nezwc', 'bdzos', 'mrcpr', 'cjcoj', 'norli', 'sfdcq', 'lxvmv', 'admxe', 'nsycn', 'nicmh', 'zizqu', 'gazoq', 'szkke', 'ajesk', 'gwdry', 'sryvc', 'ebwiw', 'fhwuh', 'gqfnv', 'znlvc', 'wbyuv', 'vqvgt', 'vuazq', 'eacup', 'ftdgi', 'apwmv', 'wkxgv', 'ttpbe', 'htujc', 'quawr', 'ztmma', 'lmuie', 'nccmm', 'ctkvy', 'zoijj', 'hfokl', 'qgoud', 'kxrfs', 'amwui']",267000,26688,45,String,sortBubbleSort,true,None,2025-02-11 16:41:54
TC_18,"['unjuu', 'jdmar', 'cwgjx', 'mcwaa', 'ditmb', 'tixjp', 'nezwc', 'bdzos', 'mrcpr', 'cjcoj', 'norli', 'sfdcq', 'lxvmv', 'admxe', 'nsycn', 'nicmh', 'zizqu', 'gazoq', 'szkke', 'ajesk', 'gwdry', 'sryvc', 'ebwiw', 'fhwuh', 'gqfnv', 'znlvc', 'wbyuv', 'vqvgt', 'vuazq', 'eacup', 'ftdgi', 'apwmv', 'wkxgv', 'ttpbe', 'htujc', 'quawr', 'ztmma', 'lmuie', 'nccmm', 'ctkvy', 'zoijj', 'hfokl', 'qgoud', 'kxrfs', 'amwui']",77900,26688,45,String,sortQuickSort,true,None,2025-02-11 16:41:54
TC_18,"['unjuu', 'jdmar', 'cwgjx', 'mcwaa', 'ditmb', 'tixjp', 'nezwc', 'bdzos', 'mrcpr', 'cjcoj', 'norli', 'sfdcq', 'lxvmv', 'admxe', 'nsycn', 'nicmh', 'zizqu', 'gazoq', 'szkke', 'ajesk', 'gwdry', 'sryvc', 'ebwiw', 'fhwuh', 'gqfnv', 'znlvc', 'wbyuv', 'vqvgt', 'vuazq', 'eacup', 'ftdgi', 'apwmv', 'wkxgv', 'ttpbe', 'htujc', 'quawr', 'ztmma', 'lmuie', 'nccmm', 'ctkvy', 'zoijj', 'hfokl', 'qgoud', 'kxrfs', 'amwui']",195200,26688,45,String,sortSelectionSort,true,None,2025-02-11 16:41:54
TC_18,"['unjuu', 'jdmar', 'cwgjx', 'mcwaa', 'ditmb', 'tixjp', 'nezwc', 'bdzos', 'mrcpr', 'cjcoj', 'norli', 'sfdcq', 'lxvmv', 'admxe', 'nsycn', 'nicmh', 'zizqu', 'gazoq', 'szkke', 'ajesk', 'gwdry', 'sryvc', 'ebwiw', 'fhwuh', 'gqfnv', 'znlvc', 'wbyuv', 'vqvgt', 'vuazq', 'eacup', 'ftdgi', 'apwmv', 'wkxgv', 'ttpbe', 'htujc', 'quawr', 'ztmma', 'lmuie', 'nccmm', 'ctkvy', 'zoijj', 'hfokl', 'qgoud', 'kxrfs', 'amwui']",98900,26688,45,String,sortInsertionSort,true,None,2025-02-11 16:41:54
TC_18,"['unjuu', 'jdmar', 'cwgjx', 'mcwaa', 'ditmb', 'tixjp', 'nezwc', 'bdzos', 'mrcpr', 'cjcoj', 'norli', 'sfdcq', 'lxvmv', 'admxe', 'nsycn', 'nicmh', 'zizqu', 'gazoq', 'szkke', 'ajesk', 'gwdry', 'sryvc', 'ebwiw', 'fhwuh', 'gqfnv', 'znlvc', 'wbyuv', 'vqvgt', 'vuazq', 'eacup', 'ftdgi', 'apwmv', 'wkxgv', 'ttpbe', 'htujc', 'quawr', 'ztmma', 'lmuie', 'nccmm', 'ctkvy', 'zoijj', 'hfokl', 'qgoud', 'kxrfs', 'amwui']",100800,26688,45,String,sortHeapSort,true,None,2025-02-11 16:41:54
TC_18,"['unjuu', 'jdmar', 'cwgjx', 'mcwaa', 'ditmb', 'tixjp', 'nezwc', 'bdzos', 'mrcpr', 'cjcoj', 'norli', 'sfdcq', 'lxvmv', 'admxe', 'nsycn', 'nicmh', 'zizqu', 'gazoq', 'szkke', 'ajesk', 'gwdry', 'sryvc', 'ebwiw', 'fhwuh', 'gqfnv', 'znlvc', 'wbyuv', 'vqvgt', 'vuazq', 'eacup', 'ftdgi', 'apwmv', 'wkxgv', 'ttpbe', 'htujc', 'quawr', 'ztmma', 'lmuie', 'nccmm', 'ctkvy', 'zoijj', 'hfokl', 'qgoud', 'kxrfs', 'amwui']",118100,26688,45,String,sortMergeSort,true,None,2025-02-11 16:41:54
TC_19,"[378, 221, 692, 576, 618, 318, 54, 786, 204, 225, 196, 311, 336, 146, 693, 279, 945, 238, 50, 906, 239, 124, 366, 876, 45, 929, 283, 436, 708, 787, 373, 409, 840, 123, 521, 507, 540, 509, 984, 415, 958, 25, 246, 365, 688, 792, 527, 784, 626, 576, 521, 372, 560, 175, 46, 963, 554, 849, 997, 657, 825, 321, 476, 55, 431, 403, 696, 141, 944, 175, 253, 480, 980, 833, 721, 524, 220, 695, 62, 519, 512, 886, 140, 172, 787, 284, 927, 608, 456, 573, 3, 598, 921]",332900,26880,93,Numeric,sortBubbleSort,true,None,2025-02-11 16:41:54
TC_19,"[378, 221, 692, 576, 618, 318, 54, 786, 204, 225, 196, 311, 336, 146, 693, 279, 945, 238, 50, 906, 239, 124, 366, 876, 45, 929, 283, 436, 708, 787, 373, 409, 840, 123, 521, 507, 540, 509, 984, 415, 958, 25, 246, 365, 688, 792, 527, 784, 626, 576, 521, 372, 560, 175, 46, 963, 554, 849, 997, 657, 825, 321, 476, 55, 431, 403, 696, 141, 944, 175, 253, 480, 980, 833, 721, 524, 220, 695, 62, 519, 512, 886, 140, 172, 787, 284, 927, 608, 456, 573, 3, 598, 921]",98700,26880,93,Numeric,sortQuickSort,true,None,2025-02-11 16:41:54
TC_19,"[378, 221, 692, 576, 618, 318, 54, 786, 204, 225, 196, 311, 336, 146, 693, 279, 945, 238, 50, 906, 239, 124, 366, 876, 45, 929, 283, 436, 708, 787, 373, 409, 840, 123, 521, 507, 540, 509, 984, 415, 958, 25, 246, 365, 688, 792, 527, 784, 626, 576, 521, 372, 560, 175, 46, 963, 554, 849, 997, 657, 825, 321, 476, 55, 431, 403, 696, 141, 944, 175, 253, 480, 980, 833, 721, 524, 220, 695, 62, 519, 512, 886, 140, 172, 787, 284, 927, 608, 456, 573, 3, 598, 921]",263700,26880,93,Numeric,sortSelectionSort,true,None,2025-02-11 16:41:54
TC_19,"[378, 221, 692, 576, 618, 318, 54, 786, 204, 225, 196, 311, 336, 146, 693, 279, 945, 238, 50, 906, 239, 124, 366, 876, 45, 929, 283, 436, 708, 787, 373, 409, 840, 123, 521, 507, 540, 509, 984, 415, 958, 25, 246, 365, 688, 792, 527, 784, 626, 576, 521, 372, 560, 175, 46, 963, 554, 849, 997, 657, 825, 321, 476, 55, 431, 403, 696, 141, 944, 175, 253, 480, 980, 833, 721, 524, 220, 695, 62, 519, 512, 886, 140, 172, 787, 284, 927, 608, 456, 573, 3, 598, 921]",197100,26880,93,Numeric,sortInsertionSort,true,None,2025-02-11 16:41:54
TC_19,"[378, 221, 692, 576, 618, 318, 54, 786, 204, 225, 196, 311, 336, 146, 693, 279, 945, 238, 50, 906, 239, 124, 366, 876, 45, 929, 283, 436, 708, 787, 373, 409, 840, 123, 521, 507, 540, 509, 984, 415, 958, 25, 246, 365, 688, 792, 527, 784, 626, 576, 521, 372, 560, 175, 46, 963, 554, 849, 997, 657, 825, 321, 476, 55, 431, 403, 696, 141, 944, 175, 253, 480, 980, 833, 721, 524, 220, 695, 62, 519, 512, 886, 140, 172, 787, 284, 927, 608, 456, 573, 3, 598, 921]",128400,26880,93,Numeric,sortHeapSort,true,None,2025-02-11 16:41:54
TC_19,"[378, 221, 692, 576, 618, 318, 54, 786, 204, 225, 196, 311, 336, 146, 693, 279, 945, 238, 50, 906, 239, 124, 366, 876, 45, 929, 283, 436, 708, 787, 373, 409, 840, 123, 521, 507, 540, 509, 984, 415, 958, 25, 246, 365, 688, 792, 527, 784, 626, 576, 521, 372, 560, 175, 46, 963, 554, 849, 997, 657, 825, 321, 476, 55, 431, 403, 696, 141, 944, 175, 253, 480, 980, 833, 721, 524, 220, 695, 62, 519, 512, 886, 140, 172, 787, 284, 927, 608, 456, 573, 3, 598, 921]",114900,26880,93,Numeric,sortMergeSort,true,None,2025-02-11 16:41:54
TC_20,"['gszox', 'jajoz', 'thkca', 'xoxor', 'wuddu', 'tljcw', 'sephb', 'xevwd', 'zesss', 'fojox', 'uhixq', 'klqjt', 'lihbb', 'fwdbb', 'gxqsm', 'hebza', 'ereeo', 'nuxfs', 'blupd', 'fjudj', 'fomvh', 'ywqsl', 'ryuyg', 'nhrqs', 'axfas', 'jhjaf', 'yqyvj', 'kxyzz', 'xembw', 'bmlhi', 'iujxc', 'aszbg', 'ggjzp', 'lyppo', 'fizfs', 'wldll', 'drqhe', 'fvnxt', 'ganjc', 'pnimi', 'pvkpo', 'urnmz', 'ywpcu', 'aiuyu', 'jeaaz', 'xxgqa', 'nwolw', 'shlmb', 'rydsk', 'hixyd', 'srnkb', 'sfzph', 'aqgda', 'jhzjq', 'tzhki', 'ukqaw', 'vbcek', 'bblau', 'pzjrc', 'tildo', 'sazhz', 'unebj', 'wgwlm', 'hsfhp', 'esqws', 'njsry', 'kknqa', 'klbht', 'mcuut', 'zucvk', 'zgdrp', 'grrkh', 'xnvww', 'ekfaw', 'bynnx', 'wgevo', 'ntpod', 'bnysy', 'gaxli', 'sfmvj', 'wvdbq', 'hfamr', 'qyuiv', 'jqgsk', 'grkwh', 'acdts', 'xicnq', 'vzxpw', 'twrnw', 'onzmz', 'hrpvm', 'wmlbn', 'ndgrl', 'gykxd', 'xanld', 'kwioy', 'khmlr', 'vcxkx', 'nwgky', 'fxecj']",574800,26904,100,String,sortBubbleSort,true,None,2025-02-11 16:41:54
